Date,Time,DROPS_SCORE,FILLING,DRYING,RECYCLING,EMPTY,SHUTDOWN,STOP,COOLING,MANUAL
20-08-2024,19:27:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:28:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:28:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:29:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:29:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:30:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:30:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:31:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:31:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:32:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:32:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:33:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:33:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:34:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:34:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:35:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:35:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:36:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:36:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:37:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:37:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:38:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:38:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:39:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:39:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:40:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:40:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:41:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:41:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:42:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:42:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:43:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:43:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:44:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:44:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:45:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:45:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:46:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:46:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:47:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:47:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:48:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:48:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:49:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:49:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:50:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:50:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:51:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:51:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:52:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:52:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:53:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:53:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:54:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:54:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:55:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:55:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:56:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:56:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:57:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:57:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:58:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:58:50,1705,false,false,false,false,false,true,false,false
20-08-2024,19:59:20,1705,false,false,false,false,false,true,false,false
20-08-2024,19:59:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:00:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:00:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:01:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:01:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:02:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:02:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:03:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:03:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:04:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:04:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:05:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:05:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:06:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:06:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:07:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:07:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:08:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:08:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:09:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:09:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:10:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:10:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:11:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:11:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:12:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:12:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:13:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:13:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:14:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:14:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:15:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:15:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:16:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:16:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:17:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:17:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:18:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:18:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:19:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:19:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:20:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:20:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:21:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:21:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:22:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:22:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:23:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:23:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:24:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:24:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:25:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:25:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:26:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:26:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:27:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:27:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:28:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:28:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:29:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:29:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:30:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:30:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:31:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:31:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:32:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:32:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:33:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:33:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:34:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:34:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:35:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:35:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:36:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:36:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:37:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:37:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:38:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:38:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:39:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:39:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:40:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:40:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:41:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:41:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:42:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:42:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:43:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:43:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:44:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:44:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:45:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:45:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:46:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:46:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:47:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:47:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:48:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:48:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:49:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:49:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:50:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:50:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:51:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:51:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:52:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:52:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:53:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:53:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:54:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:54:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:55:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:55:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:56:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:56:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:57:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:57:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:58:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:58:50,1705,false,false,false,false,false,true,false,false
20-08-2024,20:59:20,1705,false,false,false,false,false,true,false,false
20-08-2024,20:59:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:00:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:00:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:01:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:01:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:02:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:02:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:03:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:03:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:04:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:04:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:05:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:05:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:06:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:06:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:07:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:07:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:08:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:08:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:09:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:09:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:10:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:10:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:11:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:11:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:12:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:12:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:13:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:13:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:14:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:14:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:15:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:15:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:16:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:16:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:17:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:17:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:18:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:18:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:19:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:19:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:20:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:20:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:21:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:21:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:22:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:22:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:23:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:23:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:24:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:24:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:25:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:25:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:26:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:26:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:27:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:27:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:28:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:28:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:29:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:29:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:30:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:30:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:31:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:31:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:32:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:32:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:33:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:33:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:34:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:34:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:35:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:35:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:36:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:36:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:37:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:37:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:38:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:38:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:39:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:39:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:40:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:40:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:41:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:41:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:42:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:42:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:43:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:43:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:44:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:44:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:45:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:45:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:46:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:46:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:47:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:47:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:48:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:48:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:49:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:49:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:50:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:50:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:51:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:51:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:52:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:52:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:53:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:53:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:54:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:54:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:55:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:55:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:56:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:56:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:57:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:57:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:58:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:58:50,1705,false,false,false,false,false,true,false,false
20-08-2024,21:59:20,1705,false,false,false,false,false,true,false,false
20-08-2024,21:59:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:00:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:00:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:01:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:01:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:02:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:02:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:03:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:03:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:04:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:04:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:05:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:05:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:06:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:06:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:07:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:07:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:08:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:08:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:09:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:09:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:10:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:10:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:11:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:11:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:12:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:12:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:13:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:13:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:14:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:14:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:15:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:15:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:16:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:16:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:17:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:17:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:18:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:18:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:19:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:19:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:20:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:20:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:21:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:21:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:22:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:22:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:23:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:23:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:24:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:24:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:25:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:25:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:26:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:26:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:27:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:27:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:28:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:28:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:29:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:29:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:30:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:30:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:31:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:31:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:32:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:32:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:33:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:33:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:34:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:34:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:35:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:35:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:36:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:36:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:37:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:37:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:38:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:38:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:39:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:39:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:40:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:40:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:41:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:41:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:42:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:42:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:43:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:43:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:44:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:44:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:45:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:45:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:46:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:46:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:47:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:47:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:48:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:48:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:49:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:49:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:50:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:50:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:51:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:51:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:52:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:52:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:53:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:53:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:54:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:54:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:55:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:55:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:56:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:56:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:57:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:57:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:58:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:58:50,1705,false,false,false,false,false,true,false,false
20-08-2024,22:59:20,1705,false,false,false,false,false,true,false,false
20-08-2024,22:59:50,1705,false,false,false,false,false,true,false,false
20-08-2024,23:00:20,1705,false,false,false,false,false,true,false,false
20-08-2024,23:00:50,1705,false,false,false,false,false,true,false,false
20-08-2024,23:01:20,1705,false,false,false,false,false,true,false,false
20-08-2024,23:01:50,1705,false,false,false,false,false,true,false,false
20-08-2024,23:02:20,1705,false,false,false,false,false,true,false,false
20-08-2024,23:02:50,1705,false,false,false,false,false,true,false,false
20-08-2024,23:03:20,1705,false,false,false,false,false,true,false,false
20-08-2024,23:03:50,1705,false,false,false,false,false,true,false,false
20-08-2024,23:04:20,1705,false,false,false,false,false,true,false,false
20-08-2024,23:04:50,1705,false,false,false,false,false,true,false,false
